"subject" "activity" "variable" "mean" "sd"
"3618" 10 "laying" "fBodyGyroMeanY" -0.954670034482759 0.057014786678631
"3619" 10 "laying" "fBodyGyroMeanZ" -0.969755777241379 0.0553878885870488
"3620" 10 "laying" "fBodyGyroStdX" -0.96454456637931 0.0877397669828592
"3621" 10 "laying" "fBodyGyroStdY" -0.953453496551724 0.0593811248889735
"3622" 10 "laying" "fBodyGyroStdZ" -0.975298797068965 0.0464746615433961
"3623" 10 "laying" "fBodyAccMagMean" -0.950848109137931 0.114353100167757
"3624" 10 "laying" "fBodyAccMagStd" -0.944304974655172 0.157524110112973
"3625" 10 "laying" "fBodyBodyAccJerkMagMean" -0.968561121551724 0.0472499772570763
"3626" 10 "laying" "fBodyBodyAccJerkMagStd" -0.965377553448276 0.0568185981558189
"3627" 10 "laying" "fBodyBodyGyroMagMean" -0.937692642586207 0.08992749534416
"3628" 10 "laying" "fBodyBodyGyroMagStd" -0.933701315344828 0.113944461934301
"3629" 10 "laying" "fBodyBodyGyroJerkMagMean" -0.960976821551724 0.04566417178085
"3630" 10 "laying" "fBodyBodyGyroJerkMagStd" -0.960772875517241 0.0513298936928927
"3631" 10 "sitting" "tBodyAccMeanX" 0.270612056481481 0.0323332671814204
"3632" 10 "sitting" "tBodyAccMeanY" -0.015042681852037 0.0324357614448564
"3633" 10 "sitting" "tBodyAccMeanZ" -0.104253238796296 0.0172461698328233
"3634" 10 "sitting" "tBodyAccStdX" -0.982901825925926 0.0314080368784266
"3635" 10 "sitting" "tBodyAccStdY" -0.917979529962963 0.189386606833465
"3636" 10 "sitting" "tBodyAccStdZ" -0.967826981666667 0.0627590626140653
"3637" 10 "sitting" "tGravityAccMeanX" 0.791887198148148 0.136177175351666
"3638" 10 "sitting" "tGravityAccMeanY" -0.041260775 0.432272099319946
"3639" 10 "sitting" "tGravityAccMeanZ" 0.20253457287037 0.108057362749989
"3640" 10 "sitting" "tGravityAccStdX" -0.973128354074074 0.0643030646574743
"3641" 10 "sitting" "tGravityAccStdY" -0.935690006481481 0.168513613231195
"3642" 10 "sitting" "tGravityAccStdZ" -0.966898520555556 0.084632397362823
"3643" 10 "sitting" "tBodyAccJerkMeanX" 0.0775372505185185 0.0172339827417498
"3644" 10 "sitting" "tBodyAccJerkMeanY" 0.00897875458703704 0.0945207985479453
"3645" 10 "sitting" "tBodyAccJerkMeanZ" -0.00499566427666667 0.0424215663433828
"3646" 10 "sitting" "tBodyAccJerkStdX" -0.988946414074074 0.01537812009911
"3647" 10 "sitting" "tBodyAccJerkStdY" -0.980756789814815 0.0245352260586821
"3648" 10 "sitting" "tBodyAccJerkStdZ" -0.988255803703704 0.0109455798760182
"3649" 10 "sitting" "tBodyGyroMeanX" -0.0432432176851852 0.0483769249272222
"3650" 10 "sitting" "tBodyGyroMeanY" -0.0679993598888889 0.122675192705464
"3651" 10 "sitting" "tBodyGyroMeanZ" 0.0745958869444444 0.178771780668047
"3652" 10 "sitting" "tBodyGyroStdX" -0.988873097222222 0.018173437079524
"3653" 10 "sitting" "tBodyGyroStdY" -0.984373304814815 0.0244840920842573
"3654" 10 "sitting" "tBodyGyroStdZ" -0.960445962037037 0.0516430390717706
"3655" 10 "sitting" "tBodyGyroJerkMeanX" -0.0931555026481481 0.0116066815903904
"3656" 10 "sitting" "tBodyGyroJerkMeanY" -0.0411216540925926 0.0122345867046002
"3657" 10 "sitting" "tBodyGyroJerkMeanZ" -0.048941191502963 0.0366973321960994
"3658" 10 "sitting" "tBodyGyroJerkStdX" -0.992326657222222 0.0118951795096243
"3659" 10 "sitting" "tBodyGyroJerkStdY" -0.992584494814815 0.0105061666741528
"3660" 10 "sitting" "tBodyGyroJerkStdZ" -0.990259813148148 0.013835506668121
"3661" 10 "sitting" "tBodyAccMagMean" -0.96075719962963 0.0837261645446615
"3662" 10 "sitting" "tBodyAccMagStd" -0.939669591481481 0.146079414556838
"3663" 10 "sitting" "tGravityAccMagMean" -0.96075719962963 0.0837261645446615
"3664" 10 "sitting" "tGravityAccMagStd" -0.939669591481481 0.146079414556838
"3665" 10 "sitting" "tBodyAccJerkMagMean" -0.988054237592593 0.0143062693152513
"3666" 10 "sitting" "tBodyAccJerkMagStd" -0.985209856296296 0.0239238058119545
"3667" 10 "sitting" "tBodyGyroMagMean" -0.944202043703704 0.0996179391528823
"3668" 10 "sitting" "tBodyGyroMagStd" -0.963064577592593 0.0583419471346796
"3669" 10 "sitting" "tBodyGyroJerkMagMean" -0.993707487592593 0.00899562837291809
"3670" 10 "sitting" "tBodyGyroJerkMagStd" -0.991696196481481 0.0146696742205675
"3671" 10 "sitting" "fBodyAccMeanX" -0.984943144259259 0.0239848672269862
"3672" 10 "sitting" "fBodyAccMeanY" -0.9404502 0.135431554396949
"3673" 10 "sitting" "fBodyAccMeanZ" -0.97464465462963 0.0440651908792028
"3674" 10 "sitting" "fBodyAccStdX" -0.982242427777778 0.0341036962804201
"3675" 10 "sitting" "fBodyAccStdY" -0.912838063018519 0.201211235641776
"3676" 10 "sitting" "fBodyAccStdZ" -0.966121042592593 0.0672143674792377
"3677" 10 "sitting" "fBodyAccJerkMeanX" -0.989365013888889 0.013851085062715
"3678" 10 "sitting" "fBodyAccJerkMeanY" -0.980962856111111 0.0238119164428776
"3679" 10 "sitting" "fBodyAccJerkMeanZ" -0.986056767777778 0.0123483077818579
"3680" 10 "sitting" "fBodyAccJerkStdX" -0.989550917407407 0.0157327078416482
"3681" 10 "sitting" "fBodyAccJerkStdY" -0.982045591111111 0.0238691091780559
"3682" 10 "sitting" "fBodyAccJerkStdZ" -0.98911086 0.00968851288197211
"3683" 10 "sitting" "fBodyGyroMeanX" -0.986477363333333 0.0208083831220462
"3684" 10 "sitting" "fBodyGyroMeanY" -0.986179215555556 0.0191625814468641
"3685" 10 "sitting" "fBodyGyroMeanZ" -0.96539546962963 0.0487822578430225
"3686" 10 "sitting" "fBodyGyroStdX" -0.989712360740741 0.0173920123165621
"3687" 10 "sitting" "fBodyGyroStdY" -0.983579646666667 0.0272714101388649
"3688" 10 "sitting" "fBodyGyroStdZ" -0.962418559814815 0.0479323905700432
"3689" 10 "sitting" "fBodyAccMagMean" -0.955281010740741 0.113625450332811
"3690" 10 "sitting" "fBodyAccMagStd" -0.941511952777778 0.139117909508266
"3691" 10 "sitting" "fBodyBodyAccJerkMagMean" -0.985900801111111 0.0212062820979359
"3692" 10 "sitting" "fBodyBodyAccJerkMagStd" -0.983266741481482 0.027355439735719
"3693" 10 "sitting" "fBodyBodyGyroMagMean" -0.974459732592593 0.0396222182746623
"3694" 10 "sitting" "fBodyBodyGyroMagStd" -0.962459956111111 0.0595383765374226
"3695" 10 "sitting" "fBodyBodyGyroJerkMagMean" -0.992191529259259 0.0129919170005869
"3696" 10 "sitting" "fBodyBodyGyroJerkMagStd" -0.991409100925926 0.0158487259952103
"3697" 10 "standing" "tBodyAccMeanX" 0.276650300681818 0.00992605543413931
"3698" 10 "standing" "tBodyAccMeanY" -0.0155418603409091 0.0133886594069737
"3699" 10 "standing" "tBodyAccMeanZ" -0.107964083931818 0.0267249762905225
"3700" 10 "standing" "tBodyAccStdX" -0.978403481818182 0.0267501690449861
"3701" 10 "standing" "tBodyAccStdY" -0.919561843409091 0.0726562441081217
"3702" 10 "standing" "tBodyAccStdZ" -0.941271440454545 0.0734195355739015
"3703" 10 "standing" "tGravityAccMeanX" 0.954008785454545 0.0101461666991081
"3704" 10 "standing" "tGravityAccMeanY" -0.0431597830454545 0.17901588566896
"3705" 10 "standing" "tGravityAccMeanZ" 0.0346980210431818 0.0557099796522926
"3706" 10 "standing" "tGravityAccStdX" -0.991259485 0.0155884654135992
"3707" 10 "standing" "tGravityAccStdY" -0.975410724090909 0.0222645018724292
"3708" 10 "standing" "tGravityAccStdZ" -0.959579657727273 0.0552100350814221
"3709" 10 "standing" "tBodyAccJerkMeanX" 0.0809784390227273 0.0372901326499676
"3710" 10 "standing" "tBodyAccJerkMeanY" 0.0119007630575 0.0297071180544323
"3711" 10 "standing" "tBodyAccJerkMeanZ" -0.00485841031477273 0.037179661966777
"3712" 10 "standing" "tBodyAccJerkStdX" -0.964311490454545 0.0400841913901145
"3713" 10 "standing" "tBodyAccJerkStdY" -0.941328663409091 0.0558507660668869
"3714" 10 "standing" "tBodyAccJerkStdZ" -0.9764306 0.0210942797500835
"3715" 10 "standing" "tBodyGyroMeanX" -0.0281854325604545 0.0312260954611945
"3716" 10 "standing" "tBodyGyroMeanY" -0.0876820486363636 0.0735767365968069
"3717" 10 "standing" "tBodyGyroMeanZ" 0.103251560681818 0.0571755505073623
"3718" 10 "standing" "tBodyGyroStdX" -0.929895057954545 0.0579397931608329
"3719" 10 "standing" "tBodyGyroStdY" -0.958861164090909 0.0416944640234181
"3720" 10 "standing" "tBodyGyroStdZ" -0.953681099545455 0.0398035729618517
"3721" 10 "standing" "tBodyGyroJerkMeanX" -0.104753833181818 0.0271382293716932
"3722" 10 "standing" "tBodyGyroJerkMeanY" -0.0371593000727273 0.0197716948626827
"3723" 10 "standing" "tBodyGyroJerkMeanZ" -0.0584162547045455 0.019599615003024
"3724" 10 "standing" "tBodyGyroJerkStdX" -0.950367548409091 0.0456654771866144
"3725" 10 "standing" "tBodyGyroJerkStdY" -0.976445016590909 0.0275597868053291
"3726" 10 "standing" "tBodyGyroJerkStdZ" -0.969051030681818 0.0295979814959121
"3727" 10 "standing" "tBodyAccMagMean" -0.951988907954545 0.0470460498555994
"3728" 10 "standing" "tBodyAccMagStd" -0.937264537954545 0.0692627738382489
"3729" 10 "standing" "tGravityAccMagMean" -0.951988907954545 0.0470460498555994
"3730" 10 "standing" "tGravityAccMagStd" -0.937264537954545 0.0692627738382489
"3731" 10 "standing" "tBodyAccJerkMagMean" -0.965163818409091 0.0344059507789441
"3732" 10 "standing" "tBodyAccJerkMagStd" -0.952058214545455 0.0551776293214318
"3733" 10 "standing" "tBodyGyroMagMean" -0.929787259772727 0.0646871913377231
"3734" 10 "standing" "tBodyGyroMagStd" -0.920486810227273 0.0687840236565653
"3735" 10 "standing" "tBodyGyroJerkMagMean" -0.971637661590909 0.0271875240898258
"3736" 10 "standing" "tBodyGyroJerkMagStd" -0.964409410454545 0.0385402608595399
"3737" 10 "standing" "fBodyAccMeanX" -0.970099814318182 0.0403033509698678
"3738" 10 "standing" "fBodyAccMeanY" -0.923378745227273 0.0695039277130804
"3739" 10 "standing" "fBodyAccMeanZ" -0.955272383863636 0.0492517502110399
"3740" 10 "standing" "fBodyAccStdX" -0.982949246136364 0.0191772237134656
"3741" 10 "standing" "fBodyAccStdY" -0.921860476590909 0.0699875317003575
"3742" 10 "standing" "fBodyAccStdZ" -0.938098683181818 0.0796792420964131
"3743" 10 "standing" "fBodyAccJerkMeanX" -0.963565166136364 0.0422785871726797
"3744" 10 "standing" "fBodyAccJerkMeanY" -0.942187760454545 0.0545277663646445
"3745" 10 "standing" "fBodyAccJerkMeanZ" -0.972241512272727 0.0251250081725581
"3746" 10 "standing" "fBodyAccJerkStdX" -0.968612135909091 0.0337744555189516
"3747" 10 "standing" "fBodyAccJerkStdY" -0.944847393636364 0.0539506583338097
"3748" 10 "standing" "fBodyAccJerkStdZ" -0.979428729090909 0.0168690757698235
"3749" 10 "standing" "fBodyGyroMeanX" -0.924005912954545 0.0646581476428511
"3750" 10 "standing" "fBodyGyroMeanY" -0.960323800909091 0.0428667495793646
"3751" 10 "standing" "fBodyGyroMeanZ" -0.950915730909091 0.0434548093670728
"3752" 10 "standing" "fBodyGyroStdX" -0.932273942727273 0.0558440924317622
"3753" 10 "standing" "fBodyGyroStdY" -0.958399857954545 0.0409228086292782
"3754" 10 "standing" "fBodyGyroStdZ" -0.958901257272727 0.0351227773101684
"3755" 10 "standing" "fBodyAccMagMean" -0.9401101675 0.06897860480025
"3756" 10 "standing" "fBodyAccMagStd" -0.945048242954545 0.0594780410614627
"3757" 10 "standing" "fBodyBodyAccJerkMagMean" -0.951633690454545 0.056389895629775
"3758" 10 "standing" "fBodyBodyAccJerkMagStd" -0.952105964545455 0.0540994423280935
"3759" 10 "standing" "fBodyBodyGyroMagMean" -0.937786743409091 0.0545473538565967
"3760" 10 "standing" "fBodyBodyGyroMagStd" -0.922961550454545 0.0663824576648195
"3761" 10 "standing" "fBodyBodyGyroJerkMagMean" -0.965614081363636 0.0372962788506625
"3762" 10 "standing" "fBodyBodyGyroJerkMagStd" -0.965055815454545 0.0376098725228981
"3763" 10 "walking" "tBodyAccMeanX" 0.278574076603774 0.0653867875331404
"3764" 10 "walking" "tBodyAccMeanY" -0.017022351190566 0.0169782647555887
"3765" 10 "walking" "tBodyAccMeanZ" -0.109057512132075 0.0354959149586514
"3766" 10 "walking" "tBodyAccStdX" -0.178709734396226 0.103416442561991
"3767" 10 "walking" "tBodyAccStdY" -0.0227431651698113 0.158153823758574
"3768" 10 "walking" "tBodyAccStdZ" -0.395645072075472 0.058228747448358
"3769" 10 "walking" "tGravityAccMeanX" 0.963092149811321 0.00827014526007309
"3770" 10 "walking" "tGravityAccMeanY" -0.0838277013962264 0.132339351766139
"3771" 10 "walking" "tGravityAccMeanZ" 0.0549276242264151 0.0176297028200784
"3772" 10 "walking" "tGravityAccStdX" -0.974435158113208 0.0148925569342741
"3773" 10 "walking" "tGravityAccStdY" -0.971114719811321 0.0187790753669485
"3774" 10 "walking" "tGravityAccStdZ" -0.957862728301887 0.035458516930849
"3775" 10 "walking" "tBodyAccJerkMeanX" 0.0857943809283019 0.2470962445534
"3776" 10 "walking" "tBodyAccJerkMeanY" 0.00408248792641509 0.25807708505941
"3777" 10 "walking" "tBodyAccJerkMeanZ" -0.0162953195396226 0.17043841844888
"3778" 10 "walking" "tBodyAccJerkStdX" -0.0521991013207547 0.14947677724632
"3779" 10 "walking" "tBodyAccJerkStdY" 0.0750804952113207 0.214129405770273
"3780" 10 "walking" "tBodyAccJerkStdZ" -0.511662905849057 0.0808231032439766
"3781" 10 "walking" "tBodyGyroMeanX" 0.0106894976215094 0.120511022712169
"3782" 10 "walking" "tBodyGyroMeanY" -0.0819540783760943 0.0818212012932063
"3783" 10 "walking" "tBodyGyroMeanZ" 0.0986695731160377 0.072152829114386
"3784" 10 "walking" "tBodyGyroStdX" -0.414205475283019 0.0644361401809674
"3785" 10 "walking" "tBodyGyroStdY" -0.250853318679245 0.0694436036468587
"3786" 10 "walking" "tBodyGyroStdZ" -0.174524868603774 0.0683047941745365
"3787" 10 "walking" "tBodyGyroJerkMeanX" -0.122709563462264 0.177674838332422
"3788" 10 "walking" "tBodyGyroJerkMeanY" -0.0519204981037736 0.138398308522059
"3789" 10 "walking" "tBodyGyroJerkMeanZ" -0.0611262928849057 0.200003019867196
"3790" 10 "walking" "tBodyGyroJerkStdX" -0.366063723207547 0.072906556072128
"3791" 10 "walking" "tBodyGyroJerkStdY" -0.509683327924528 0.0571794667485485
"3792" 10 "walking" "tBodyGyroJerkStdZ" -0.329079492641509 0.0901291256788247
"3793" 10 "walking" "tBodyAccMagMean" -0.127400912069811 0.0526625637561995
"3794" 10 "walking" "tBodyAccMagStd" -0.185602396067925 0.0776586334590129
"3795" 10 "walking" "tGravityAccMagMean" -0.127400912069811 0.0526625637561995
"3796" 10 "walking" "tGravityAccMagStd" -0.185602396067925 0.0776586334590129
"3797" 10 "walking" "tBodyAccJerkMagMean" -0.132624992298283 0.072297046372107
"3798" 10 "walking" "tBodyAccJerkMagStd" 0.037608338009434 0.107519344701488
"3799" 10 "walking" "tBodyGyroMagMean" -0.156458730358491 0.0369813371138128
"3800" 10 "walking" "tBodyGyroMagStd" -0.402025135660377 0.0474996851124944
"3801" 10 "walking" "tBodyGyroJerkMagMean" -0.440363636603774 0.0504575830033267
"3802" 10 "walking" "tBodyGyroJerkMagStd" -0.501027916603774 0.0717283416348447
"3803" 10 "walking" "fBodyAccMeanX" -0.114190001283019 0.106583757746087
"3804" 10 "walking" "fBodyAccMeanY" 0.0533911909886792 0.184327500166838
"3805" 10 "walking" "fBodyAccMeanZ" -0.41218272245283 0.0675390025605056
"3806" 10 "walking" "fBodyAccStdX" -0.206366497226415 0.108644734100411
"3807" 10 "walking" "fBodyAccStdY" -0.129775706316981 0.140208347131113
"3808" 10 "walking" "fBodyAccStdZ" -0.435304215660377 0.0566579927490763
"3809" 10 "walking" "fBodyAccJerkMeanX" -0.107941107467925 0.141198981432763
"3810" 10 "walking" "fBodyAccJerkMeanY" 0.0309052018326415 0.201270926188585
"3811" 10 "walking" "fBodyAccJerkMeanZ" -0.464020508867925 0.0832816532432802
"3812" 10 "walking" "fBodyAccJerkStdX" -0.0791518267107547 0.156306338143426
"3813" 10 "walking" "fBodyAccJerkStdY" 0.0484867672264151 0.227968066767713
"3814" 10 "walking" "fBodyAccJerkStdZ" -0.558512650188679 0.0851710183555272
"3815" 10 "walking" "fBodyGyroMeanX" -0.277913780754717 0.0764524830637578
"3816" 10 "walking" "fBodyGyroMeanY" -0.345209034528302 0.0536166057103242
"3817" 10 "walking" "fBodyGyroMeanZ" -0.108530029881132 0.0913643653765583
"3818" 10 "walking" "fBodyGyroStdX" -0.458292932830189 0.0667461683476404
"3819" 10 "walking" "fBodyGyroStdY" -0.204392821584906 0.0881410149172967
"3820" 10 "walking" "fBodyGyroStdZ" -0.273292866226415 0.0594629724975021
"3821" 10 "walking" "fBodyAccMagMean" -0.0930237422792453 0.0908586884552347
"3822" 10 "walking" "fBodyAccMagStd" -0.370471943962264 0.0690089136587818
"3823" 10 "walking" "fBodyBodyAccJerkMagMean" 0.0205189516981132 0.105146605381492
"3824" 10 "walking" "fBodyBodyAccJerkMagStd" 0.0502087634986792 0.134967435032844
"3825" 10 "walking" "fBodyBodyGyroMagMean" -0.412616909622642 0.0561781144799766
"3826" 10 "walking" "fBodyBodyGyroMagStd" -0.499759796981132 0.0462098858482424
"3827" 10 "walking" "fBodyBodyGyroJerkMagMean" -0.515065335849057 0.0656970926971407
"3828" 10 "walking" "fBodyBodyGyroJerkMagStd" -0.517675799056604 0.0803911901122289
"3829" 10 "walkingDownstairs" "tBodyAccMeanX" 0.290401594315789 0.103866415885419
"3830" 10 "walkingDownstairs" "tBodyAccMeanY" -0.0200050770710526 0.0237865305051091
"3831" 10 "walkingDownstairs" "tBodyAccMeanZ" -0.110848597247368 0.0643700282415412
"3832" 10 "walkingDownstairs" "tBodyAccStdX" 0.295733547631579 0.0812286994494842
"3833" 10 "walkingDownstairs" "tBodyAccStdY" 0.00407915363157895 0.206431747934595
"3834" 10 "walkingDownstairs" "tBodyAccStdZ" -0.183557562032895 0.0768202532240256
"3835" 10 "walkingDownstairs" "tGravityAccMeanX" 0.939807421052632 0.0143972925243653
"3836" 10 "walkingDownstairs" "tGravityAccMeanY" -0.0646160768947368 0.110881506908776
"3837" 10 "walkingDownstairs" "tGravityAccMeanZ" 0.0418715409263158 0.0347625536292755
"3838" 10 "walkingDownstairs" "tGravityAccStdX" -0.939267613157895 0.0314833131466051
"3839" 10 "walkingDownstairs" "tGravityAccStdY" -0.937003823684211 0.0347430168398539
"3840" 10 "walkingDownstairs" "tGravityAccStdZ" -0.902085224736842 0.056705788174649
"3841" 10 "walkingDownstairs" "tBodyAccJerkMeanX" 0.100959387447368 0.35439434640451
"3842" 10 "walkingDownstairs" "tBodyAccJerkMeanY" 0.0107824902368421 0.224046919723885
"3843" 10 "walkingDownstairs" "tBodyAccJerkMeanZ" 0.000152617173684209 0.299423546794164
"3844" 10 "walkingDownstairs" "tBodyAccJerkStdX" 0.223275806105263 0.0948572601647294
"3845" 10 "walkingDownstairs" "tBodyAccJerkStdY" -0.105020355562895 0.151457492821845
"3846" 10 "walkingDownstairs" "tBodyAccJerkStdZ" -0.318188417289474 0.142914232666261
"3847" 10 "walkingDownstairs" "tBodyGyroMeanX" -0.124839594289474 0.372861378751298
"3848" 10 "walkingDownstairs" "tBodyGyroMeanY" -0.106742538831579 0.187415458363815
"3849" 10 "walkingDownstairs" "tBodyGyroMeanZ" 0.0724433685578947 0.0649550899792628
"3850" 10 "walkingDownstairs" "tBodyGyroStdX" -0.304745377026316 0.189230844080452
"3851" 10 "walkingDownstairs" "tBodyGyroStdY" -0.311407525263158 0.0645267751651929
"3852" 10 "walkingDownstairs" "tBodyGyroStdZ" -0.0353021837 0.173775118863746
"3853" 10 "walkingDownstairs" "tBodyGyroJerkMeanX" -0.0643764005526316 0.21081608468281
"3854" 10 "walkingDownstairs" "tBodyGyroJerkMeanY" -0.0489378053157895 0.200191586662525
"3855" 10 "walkingDownstairs" "tBodyGyroJerkMeanZ" -0.0720413112078947 0.312739108564554
"3856" 10 "walkingDownstairs" "tBodyGyroJerkStdX" -0.416986139210526 0.0857765325181928
"3857" 10 "walkingDownstairs" "tBodyGyroJerkStdY" -0.471650977631579 0.0877374928627894
"3858" 10 "walkingDownstairs" "tBodyGyroJerkStdZ" -0.227137389605263 0.111844450227485
"3859" 10 "walkingDownstairs" "tBodyAccMagMean" 0.250843769394737 0.0896397577434511
"3860" 10 "walkingDownstairs" "tBodyAccMagStd" 0.156998205421053 0.0793281396210728
"3861" 10 "walkingDownstairs" "tGravityAccMagMean" 0.250843769394737 0.0896397577434511
"3862" 10 "walkingDownstairs" "tGravityAccMagStd" 0.156998205421053 0.0793281396210728
"3863" 10 "walkingDownstairs" "tBodyAccJerkMagMean" 0.0507010228431579 0.0945705091417031
"3864" 10 "walkingDownstairs" "tBodyAccJerkMagStd" 0.110877231263158 0.0975276875252835
"3865" 10 "walkingDownstairs" "tBodyGyroMagMean" -0.0238468037578947 0.0956027459550518
"3866" 10 "walkingDownstairs" "tBodyGyroMagStd" -0.280382850552632 0.155142845606874
"3867" 10 "walkingDownstairs" "tBodyGyroJerkMagMean" -0.401854311315789 0.0742364350550983
"3868" 10 "walkingDownstairs" "tBodyGyroJerkMagStd" -0.494105756315789 0.0907611797417334
"3869" 10 "walkingDownstairs" "fBodyAccMeanX" 0.215665273157895 0.113682625496288
"3870" 10 "walkingDownstairs" "fBodyAccMeanY" 0.00904660360263158 0.181829520972329
"3871" 10 "walkingDownstairs" "fBodyAccMeanZ" -0.157728357742105 0.107330440802058
"3872" 10 "walkingDownstairs" "fBodyAccStdX" 0.324957743157895 0.0823205627590297
"3873" 10 "walkingDownstairs" "fBodyAccStdY" -0.0633337717526316 0.211096458419277
"3874" 10 "walkingDownstairs" "fBodyAccStdZ" -0.268686170263158 0.0711269691915562
"3875" 10 "walkingDownstairs" "fBodyAccJerkMeanX" 0.181419131002632 0.0876826534077512
"3876" 10 "walkingDownstairs" "fBodyAccJerkMeanY" -0.119504295573684 0.142328072155411
"3877" 10 "walkingDownstairs" "fBodyAccJerkMeanZ" -0.240679035428947 0.150989942546835
"3878" 10 "walkingDownstairs" "fBodyAccJerkStdX" 0.156912678626316 0.113189994360949
"3879" 10 "walkingDownstairs" "fBodyAccJerkStdY" -0.153355802565789 0.159945158176377
